Timestamp,Station,Freeway,Direction,Lane Type,Latitude,Longitude,Location,Abs_PM,Total Flow (veh/5min),Lane1 Flow (veh/5min),Lane2 Flow (veh/5min),Lane3 Flow (veh/5min),Lane4 Flow (veh/5min),Lane5 Flow (veh/5min),Lane6 Flow (veh/5min)
06:05:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:05:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,8.333333333333334,8.333333333333334,,,,,
06:05:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,8.0,8.0,,,,,
06:05:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,36.0,36.0,,,,,
06:05:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,59.0,59.0,,,,,
06:05:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:05:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,38.0,,38.0,,,,
06:10:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:10:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,52.666666666666664,52.666666666666664,,,,,
06:10:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,10.333333333333334,10.333333333333334,,,,,
06:10:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:10:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:10:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,13.666666666666666,13.666666666666666,,,,,
06:10:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,12.0,12.0,,,,,
06:10:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,11.666666666666666,11.666666666666666,,,,,
06:10:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,8.0,8.0,,,,,
06:10:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:10:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:10:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:10:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:10:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,12.666666666666666,12.666666666666666,,,,,
06:10:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,6.333333333333333,6.333333333333333,,,,,
06:10:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,30.333333333333332,30.333333333333332,,,,,
06:10:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,74.0,74.0,,,,,
06:10:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:10:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,32.666666666666664,,32.666666666666664,,,,
06:15:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:15:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,46.0,46.0,,,,,
06:15:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,11.333333333333334,11.333333333333334,,,,,
06:15:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:15:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:15:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,12.666666666666666,12.666666666666666,,,,,
06:15:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,10.0,10.0,,,,,
06:15:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,9.0,9.0,,,,,
06:15:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,12.5,12.5,,,,,
06:15:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:15:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:15:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:15:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:15:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,10.333333333333334,10.333333333333334,,,,,
06:15:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,5.333333333333333,5.333333333333333,,,,,
06:15:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,26.666666666666668,26.666666666666668,,,,,
06:15:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,68.0,68.0,,,,,
06:15:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:15:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,20.333333333333332,,20.333333333333332,,,,
06:20:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:20:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,47.0,47.0,,,,,
06:20:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,14.333333333333334,14.333333333333334,,,,,
06:20:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:20:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:20:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,11.666666666666666,11.666666666666666,,,,,
06:20:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,10.333333333333334,10.333333333333334,,,,,
06:20:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,15.333333333333334,15.333333333333334,,,,,
06:20:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,10.5,10.5,,,,,
06:20:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:20:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:20:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:20:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:20:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,10.333333333333334,10.333333333333334,,,,,
06:20:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,12.0,12.0,,,,,
06:20:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,41.0,41.0,,,,,
06:20:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,73.0,73.0,,,,,
06:20:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:20:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,23.666666666666668,,23.666666666666668,,,,
06:25:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:25:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,50.666666666666664,50.666666666666664,,,,,
06:25:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,19.0,19.0,,,,,
06:25:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:25:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:25:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,12.0,12.0,,,,,
06:25:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,16.0,16.0,,,,,
06:25:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,14.333333333333334,14.333333333333334,,,,,
06:25:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,9.5,9.5,,,,,
06:25:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:25:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:25:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:25:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:25:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,12.666666666666666,12.666666666666666,,,,,
06:25:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,23.0,23.0,,,,,
06:25:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,31.666666666666668,31.666666666666668,,,,,
06:25:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,57.0,57.0,,,,,
06:25:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:25:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,39.0,,39.0,,,,
06:30:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:30:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,57.666666666666664,57.666666666666664,,,,,
06:30:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,13.0,13.0,,,,,
06:30:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:30:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:30:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,11.0,11.0,,,,,
06:30:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,15.0,15.0,,,,,
06:30:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,13.333333333333334,13.333333333333334,,,,,
06:30:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,10.5,10.5,,,,,
06:30:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:30:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:30:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:30:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:30:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,18.333333333333332,18.333333333333332,,,,,
06:30:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,20.0,20.0,,,,,
06:30:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,37.333333333333336,37.333333333333336,,,,,
06:30:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,78.0,78.0,,,,,
06:30:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:30:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,51.666666666666664,,51.666666666666664,,,,
06:35:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:35:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,58.333333333333336,58.333333333333336,,,,,
06:35:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,12.0,12.0,,,,,
06:35:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:35:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:35:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,17.0,17.0,,,,,
06:35:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,14.0,14.0,,,,,
06:35:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,18.333333333333332,18.333333333333332,,,,,
06:35:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,11.5,11.5,,,,,
06:35:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:35:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:35:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:35:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:35:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,17.333333333333332,17.333333333333332,,,,,
06:35:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,15.666666666666666,15.666666666666666,,,,,
06:35:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,43.666666666666664,43.666666666666664,,,,,
06:35:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,74.0,74.0,,,,,
06:35:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:35:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,29.0,,29.0,,,,
06:40:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:40:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,68.66666666666667,68.66666666666667,,,,,
06:40:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,22.666666666666668,22.666666666666668,,,,,
06:40:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:40:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:40:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,17.0,17.0,,,,,
06:40:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,19.0,19.0,,,,,
06:40:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,16.0,16.0,,,,,
06:40:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,8.0,8.0,,,,,
06:40:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:40:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:40:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:40:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:40:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,22.666666666666668,22.666666666666668,,,,,
06:40:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,9.666666666666666,9.666666666666666,,,,,
06:40:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,45.0,45.0,,,,,
06:40:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,90.0,90.0,,,,,
06:40:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:40:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,31.666666666666668,,31.666666666666668,,,,
06:45:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:45:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,77.66666666666667,77.66666666666667,,,,,
06:45:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,22.666666666666668,22.666666666666668,,,,,
06:45:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:45:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:45:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,20.333333333333332,20.333333333333332,,,,,
06:45:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,22.333333333333332,22.333333333333332,,,,,
06:45:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,22.666666666666668,22.666666666666668,,,,,
06:45:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,9.0,9.0,,,,,
06:45:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:45:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:45:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:45:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:45:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,26.0,26.0,,,,,
06:45:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,11.333333333333334,11.333333333333334,,,,,
06:45:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,42.333333333333336,42.333333333333336,,,,,
06:45:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,116.0,116.0,,,,,
06:45:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:45:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,49.666666666666664,,49.666666666666664,,,,
06:50:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:50:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,67.33333333333333,67.33333333333333,,,,,
06:50:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,26.0,26.0,,,,,
06:50:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:50:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:50:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,22.0,22.0,,,,,
06:50:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,19.666666666666668,19.666666666666668,,,,,
06:50:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,19.666666666666668,19.666666666666668,,,,,
06:50:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,16.0,16.0,,,,,
06:50:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:50:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:50:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:50:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:50:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,32.666666666666664,32.666666666666664,,,,,
06:50:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,24.666666666666668,24.666666666666668,,,,,
06:50:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,44.0,44.0,,,,,
06:50:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,79.0,79.0,,,,,
06:50:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:50:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,30.333333333333332,,30.333333333333332,,,,
06:55:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
06:55:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,72.33333333333333,72.33333333333333,,,,,
06:55:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,16.0,16.0,,,,,
06:55:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
06:55:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
06:55:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,17.666666666666668,17.666666666666668,,,,,
06:55:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,13.666666666666666,13.666666666666666,,,,,
06:55:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,20.666666666666668,20.666666666666668,,,,,
06:55:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,16.0,16.0,,,,,
06:55:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
06:55:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
06:55:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
06:55:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
06:55:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,27.0,27.0,,,,,
06:55:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,23.333333333333332,23.333333333333332,,,,,
06:55:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,46.333333333333336,46.333333333333336,,,,,
06:55:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,96.0,96.0,,,,,
06:55:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
06:55:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,34.333333333333336,,34.333333333333336,,,,
07:00:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
07:00:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,64.66666666666667,64.66666666666667,,,,,
07:00:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,26.333333333333332,26.333333333333332,,,,,
07:00:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
07:00:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
07:00:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,21.666666666666668,21.666666666666668,,,,,
07:00:00,716590,210,E,OR,34.152301,-118.109239,ALLEN,27.63,18.333333333333332,18.333333333333332,,,,,
07:00:00,716593,210,E,OR,34.151406,-118.091041,SAN GABRIEL,28.68,20.333333333333332,20.333333333333332,,,,,
07:00:00,716595,210,E,OR,34.147621,-118.079037,SIERRA MADRE V2,29.44,14.5,14.5,,,,,
07:00:00,769790,210,E,OR,34.189219,-118.180753,BERKSHIRE,21.58,,,,,,,
07:00:00,769809,210,E,OR,34.196934,-118.185042,FOOTHILL,20.98,,,,,,,
07:00:00,769820,210,E,OR,34.205892,-118.198234,ANGELES CREST HWY NB,19.98,,,,,,,
07:00:00,769832,210,E,OR,34.206745,-118.201533,ANGELES CREST HWY SB,19.78,,,,,,,
07:00:00,769848,210,E,OR,34.211728,-118.228265,OCEAN VIEW,18.18,23.666666666666668,23.666666666666668,,,,,
07:00:00,769868,210,E,OR,34.218398,-118.239738,LA CRESCENTA,17.38,20.666666666666668,20.666666666666668,,,,,
07:00:00,769881,210,E,OR,34.221426,-118.245718,PENNSYLVANIA,16.98,42.0,42.0,,,,,
07:00:00,769896,210,E,OR,34.230849,-118.265101,LOWELL / HONOLULU,15.68,90.0,90.0,,,,,
07:00:00,770117,210,E,OR,34.234317,-118.286992,LA TUNA CANYON,14.39,,,,,,,
07:00:00,770387,210,E,OR,34.206925,-118.21372,EB/NB 2 TO EB 210 CN,19.08,36.333333333333336,,36.333333333333336,,,,
07:05:00,716576,210,E,OR,34.179921,-118.167405,ARROYO,22.6,,,,,,,
07:05:00,716577,210,E,OR,34.174756,-118.160407,LINCOLN 1,23.14,73.0,73.0,,,,,
07:05:00,716580,210,E,OR,34.160546,-118.158748,MOUNTAIN 2,24.16,16.0,16.0,,,,,
07:05:00,716585,210,E,OR,34.151691,-118.142523,MARENGO,25.72,,,,,,,
07:05:00,716587,210,E,OR,34.151658,-118.12944,LAKE NB,26.47,,,,,,,
07:05:00,716589,210,E,OR,34.152187,-118.117782,HILL NB,27.14,24.333333333333332,24.333333333333332,,,,,
